name,category,brand,description,image_url,base_price,discounted_price,unit,is_loose,min_quantity,max_quantity,rating,rating_count,is_active
"Double Mint Peppermint Chewy Mint Tube - 27.3 Gm","chocolates-candies","Double Mint","Chewing gum and mints from Wrigley (Mars Wrigley).","https://media.dealshare.in/img/offer/3D0610EDE7_1.png",50,45,"27.3 gm",false,1,100,4.5,0,true
"Mamypoko Pants All Night Absorb (M) - Pack Of 48","Personal Care","Mamypoko","Extra absorbent baby diapers from Unicharm. Designed for comfortable fit and leak protection.","https://media.dealshare.in/img/offer/1743833708486:C73A24E039_1.png",599,401,"48 unit",false,1,100,4.5,0,true
"Glow & Lovely Advanced Multi Vitamin Cream - 25 Gm","Personal Care","Glow & Lovely","Lightweight serum enriched with Kakadu Plum (100x more Vitamin C than oranges). Reduces dullness, fights aging and pollution damage. Dermatologically tested.","https://media.dealshare.in/img/offer/1723609276775:7277F63FDE_1.webp",65,63,"25 gm",false,1,100,4.5,0,true
"Emami Healthy & Tasty Kachchi Ghani Mustard Oil (pouch) Strong - 825 Gm x 3","Oils","Emami","Refined cooking oil. From Emami.","https://media.dealshare.in/img/offer/1752810278035:7D3277E2B3_1.png?tr=f-webp",540,498,"3 x 825 gm",false,1,100,4.5,0,true
"Chemko Detergent Bar (200 + 50) - 250 Gm x 5","Detergents","Chemko Detergent","Detergent powder from Unilever. Effective cleaning.","https://media.dealshare.in/img/offer/1753932473466:893E4AD389_1.png?tr=f-webp",75,62,"5 x 250 gm",false,1,100,4.5,0,true
"Sampoorti Masoor Dal Small - 500 Gm","Staples","Sampoorti","Premium staples and spices. Quality assured.","https://media.dealshare.in/img/offer/074E391095_1.png",90,68,"500 gm",false,1,100,4.5,0,true
"Snickers Almond Filled Chocolate Bar - 45 Gm","chocolates-candies","Snickers Almond","Snickers Almond product. Snickers Almond Filled Chocolate Bar. Quality assured.","https://media.dealshare.in/img/offer/799D52914D_1.png",70,56,"45 gm",false,1,100,4.5,0,true
"Yogabar Energy Bar Chocolate Chunk Nut - 35 Gm (Buy 1 Get 1 Free)","chocolates-candies","Yogabar","Yogabar product. Yogabar Energy Bar Chocolate Chunk Nut. Quality assured.","https://media.dealshare.in/img/offer/1751287103046:15B61F01DD_1.png?tr=f-webp",100,50,"2 x 35 gm",false,1,100,4.5,0,true
"Sugar Pop Nourishing Lip Balm 06 - Strawberry - 4.5 Gm","Personal Care","Sugar Pop","Makeup and beauty products from Sugar Cosmetics. Trendy, long-lasting formulas.","https://media.dealshare.in/img/offer/141C091517_1.png",149,99,"4.5 gm",false,1,100,4.5,0,true
"Storia Coconut Water (Bottle) - 1 Ltr","Soft Drinks","Storia","Natural coconut water. Refreshing and hydrating.","https://media.dealshare.in/img/offer/086D6A68C7_1.png",178,89,"1 ltr",false,1,100,4.5,0,true
"Dyna Lime & Aloevera Extracts Soap - 100 Gm (Pack Of 5)","Personal Care","Dyna Lime","Moisturizing body care from Vaseline (Unilever). Hydrates and protects skin.","https://media.dealshare.in/img/offer/3BDBC4EEF3_1.webp",120,108,"500 gm",false,1,100,4.5,0,true
"Lotus White Glow Oatmeal & Yogurt Skin Whitening Scrub - 100 Gm","Personal Care","Lotus White","Dermatologist-recommended gentle cleanser. Suitable for sensitive skin. From Galderma.","https://media.dealshare.in/img/offer/5263D3B659_1.png",325,215,"100 gm",false,1,100,4.5,0,true
"Catch Chhole Masala - 100 Gm","Spices","Catch Chhole","Catch Chhole product. Catch Chhole Masala. Quality assured.","https://media.dealshare.in/img/offer/1724603571883:224D32812C_1.webp",88,59,"100 gm",false,1,100,4.5,0,true
"Tata Premium Tea - 250 Gm","Beverages","Tata","Tea from Tata Consumer. Premium Indian tea.","https://media.dealshare.in/img/offer/1F4455ADD4_1.webp",110,104,"250 gm",false,1,100,4.5,0,true
"Doctors Choice Kachi Ghani Mustard Oil (Pouch) - 750 Gm","Oils","Doctors Choice","Refined cooking oil. From Emami.","https://images.dealshare.in/1754458295190LE3E7E3C45_1.png?tr=f-webp",185,155,"750 gm",false,1,100,4.5,0,true
"Britannia Nutri Choice Thin Arrow Root - 300 Gm","Bakery","Britannia Nutri","Premium biscuits from Unibic.","https://images.dealshare.in/1752491036855:1DAC518BB0_1.png?tr=f-webp",45,39,"300 gm",false,1,100,4.5,0,true
"Tropicana Slice (Bottle) - 1.2 Ltr","Soft Drinks","Tropicana Slice","Tropicana Slice product. Tropicana Slice (Bottle). Quality assured.","https://media.dealshare.in/img/offer/B533BFA49F_1.webp",75,49,"1.2 ltr",false,1,100,4.5,0,true
"Sunsilk Stunning Black Shine Shampoo - 650 Ml","Personal Care","Sunsilk","Hair care from L'Oréal Paris. Formulated for strength and nourishment.","https://media.dealshare.in/img/offer/1751010278078:73362A1428_1.png",882,434,"650 ml",false,1,100,4.5,0,true
"Sugar Pop Hd Liquid Foundation 13 - Raisin - 30 Ml","Personal Care","Sugar Pop","Makeup and beauty products from Sugar Cosmetics. Trendy, long-lasting formulas.","https://media.dealshare.in/img/offer/7C4328E82F_1.png",399,299,"30 ml",false,1,100,4.5,0,true
"Everest Chicken Masala - 50 Gm","Spices","Everest","Spices from Everest. Trusted Indian brand.","https://media.dealshare.in/img/offer/1726319051016:F0C6E15407_1.webp",48,47,"50 gm",false,1,100,4.5,0,true
"Raw Refreshers Pineapple - 200 Ml","Soft Drinks","Raw Refreshers","Raw Refreshers product. Raw Refreshers Pineapple. Quality assured.","https://media.dealshare.in/img/offer/1B1D89E087_1.webp",40,36,"200 ml",false,1,100,4.5,0,true
"Dove Daily Shine Conditioner - 175 Ml","Personal Care","Dove Daily","Dove Daily product. Dove Daily Shine Conditioner. Quality assured.","https://media.dealshare.in/img/offer/1743590006638:1438706A29_1.png",285,229,"175 ml",false,1,100,4.5,0,true
"Candyman Choco Double Eclairs - 262.5 Gm","chocolates-candies","Candyman Choco","Flavored candy.","https://media.dealshare.in/img/offer/1723181188135:F437EF5927_1.webp",100,50,"262.5 gm",false,1,100,4.5,0,true
"Joy Skin Fruits Brightening Facewash - 150 Ml (Buy 1 Get 1 Free)","Personal Care","Joy Skin","Nourishing body lotion for soft, hydrated skin. From ITC.","https://media.dealshare.in/img/offer/1751446752865:AAB4041B4B_1.png?tr=f-webp",460,230,"2 x 150 ml",false,1,100,4.5,0,true
"Whisper Ultra Soft Sanitary Pads (XL) - Pack Of 15","Personal Care","Whisper Ultra","Comfortable sanitary pads for daily use. Absorbent and soft. Indian feminine hygiene brand.","https://images.dealshare.in/17543101664147F691DA66B_1.png?tr=f-webp",175,165,"15 units",false,1,100,4.5,0,true
"Sunfeast Dark Fantasy Choco Fills - 230 Gm","Bakery","Sunfeast Dark","Sunfeast Dark product. Sunfeast Dark Fantasy Choco Fills. Quality assured.","https://media.dealshare.in/img/offer/1751205837362:6954E4D84B_1.png",170,99,"230 gm",false,1,100,4.5,0,true
"Hilton Black Salt - 1 Kg","salt-sugar","Hilton","Iodised salt. Essential for daily cooking.","https://images.dealshare.in/1753101084180:7C3F1DCE80_1.png?tr=f-webp",80,54,"1 kg",false,1,100,4.5,0,true
"Fun Flips Puff Cheesy Pizza - 60 Gm","Snacks","Fun Flips","Fun Flips product. Fun Flips Puff Cheesy Pizza. Quality assured.","https://media.dealshare.in/img/offer/87BCC4CFCB.webp",30,15,"60 gm",false,1,100,4.5,0,true
"Yogabar Muesli - Dark Chocolate Cranberry - 400 Gm","breakfast-cereals","Yogabar","Healthy muesli with fruits, nuts and seeds. From Yogabar.","https://media.dealshare.in/img/offer/DCFF619D01_1.webp",390,195,"400 gm",false,1,100,4.5,0,true
"Lifebuoy Lemon Fresh Soap - 100 Gm (Pack Of 5)","Personal Care","Lifebuoy Lemon","Herbal soap with natural ingredients like neem, tulsi and turmeric.","https://media.dealshare.in/img/offer/1723609276842:C221755321_1.webp",135,123,"500 gm",false,1,100,4.5,0,true
"Yutika Nourishing Soft Touch Aloe Vera Soothing Body Lotion - 300 Ml","Personal Care","Yutika","Moisturizing body care from Vaseline (Unilever). Hydrates and protects skin.","https://images.dealshare.in/1754374760804:5E0D473FFA_1.png?tr=f-webp",199,101,"300 ml",false,1,100,4.5,0,true
"Slice Mango Drink - 1.75 Ltr","Soft Drinks","Slice Mango","Mango drink from Coca-Cola India. Made with Alphonso mango pulp.","https://media.dealshare.in/img/offer/1751009432529:148457EB39_1.png",99,67,"1.75 ltr",false,1,100,4.5,0,true
"Riya Born Rich Perfume - 50 Ml","Personal Care","Riya Born","Long-lasting fragrance with premium notes. Indian fragrance brand.","https://media.dealshare.in/img/offer/6D82D60B13_1.png",299,149,"50 ml",false,1,100,4.5,0,true
"Fortune Sun Lite Refined Sunflower Oil - 870 Gm","Oils","Fortune Sun","Refined cooking oil. From Emami.","https://media.dealshare.in/img/offer/1745846109567:B11DBC1F33_1.png",180,176,"870 gm",false,1,100,4.5,0,true
"Vasmol 33 Natural Black Kali Mehendi - 10 Gm","Personal Care","Vasmol","Vasmol product. Vasmol 33 Natural Black Kali Mehendi. Quality assured.","https://media.dealshare.in/img/offer/543CC3F3D0_1.webp",15,14,"10 gm",false,1,100,4.5,0,true
"Sampoorti Jeera Whole - 500 Gm","Spices","Sampoorti","Premium staples and spices. Quality assured.","https://images.dealshare.in/1753346349759:7D17444AFB_1.png?tr=f-webp",400,155,"500 gm",false,1,100,4.5,0,true
"Fiama Blackcurrant & Bearberry Radiant Glow - 250 Ml","Personal Care","Fiama Blackcurrant","Fiama Blackcurrant product. Fiama Blackcurrant & Bearberry Radiant Glow. Quality assured.","https://media.dealshare.in/img/offer/41810B5CD8_1.png",149,142,"250 ml",false,1,100,4.5,0,true
"Parachute Hair Oil Jasmine Nonstiky - 300 Ml","Personal Care","Parachute Hair","Parachute Hair product. Parachute Hair Oil Jasmine Nonstiky. Quality assured.","https://media.dealshare.in/img/offer/1727863415052:A9F88FAD4B_1.webp",150,135,"300 ml",false,1,100,4.5,0,true
"Jharna Ghee (jar) - 500 Ml","Dairy","Jharna Ghee","Pure desi ghee. Traditional clarified butter.","https://media.dealshare.in/img/offer/Kol20372.webp",395,365,"500 ml",false,1,100,4.5,0,true
"Sampoorti Sugar - 1 Kg","salt-sugar","Sampoorti","Iodised salt. Essential for daily cooking.","https://media.dealshare.in/img/offer/1753190125883:92DA6BAAF0_1.png?tr=f-webp",75,75,"1 kg",false,1,100,4.5,0,true
"Joy Skin Fruits Fruit Moisturizing Skin Cream - 200 Ml (Buy 1 Get 1 Free)","Personal Care","Joy Skin","Nourishing body lotion for soft, hydrated skin. From ITC.","https://media.dealshare.in/img/offer/1751446752959:B13C069F01_1.png?tr=f-webp",480,240,"2 x 200 ml",false,1,100,4.5,0,true
"Yutika SunCare Sunscreen Lotion SPF30 - 300 Ml","Personal Care","Yutika","Yutika product. Yutika SunCare Sunscreen Lotion SPF30. Quality assured.","https://images.dealshare.in/175431132120790059B05B7_1.png?tr=f-webp",299,149,"300 ml",false,1,100,4.5,0,true
"Sampoorti Dhania Powder - 200 Gm","Spices","Sampoorti","Premium staples and spices. Quality assured.","https://media.dealshare.in/img/offer/1752571508955:HA19F2DAE3_1.png",70,37,"200 gm",false,1,100,4.5,0,true
"Joy Revivify Vitamin C Facewash - 150 Ml","Personal Care","Joy","Lightweight serum enriched with Kakadu Plum (100x more Vitamin C than oranges). Reduces dullness, fights aging and pollution damage. Dermatologically tested.","https://media.dealshare.in/img/offer/7D3D60E70C_1.webp",265,132,"150 ml",false,1,100,4.5,0,true
"Paper Boat Jaljeera - 200 Ml","Soft Drinks","Paper Boat","Paper Boat product. Paper Boat Jaljeera. Quality assured.","https://media.dealshare.in/img/offer/E0DA19CCFA_1.webp",40,31,"200 ml",false,1,100,4.5,0,true
"Unibic Fruit & Nut Biscuits - 450 Gm","Bakery","Unibic","Premium biscuits from Unibic.","https://media.dealshare.in/img/offer/BD9B93FC4F_1.webp",200,100,"450 gm",false,1,100,4.5,0,true
"Bajaj Almond Drops Hair Oil - 190 Ml","Personal Care","Bajaj Almond","Bajaj Almond product. Bajaj Almond Drops Hair Oil. Quality assured.","https://media.dealshare.in/img/offer/123173AE76_1.webp",160,151,"185 ml",false,1,100,4.5,0,true
"Swaccha Liquid Handwash Rose (refill) - 750 Ml (Buy 1 Get 1 Free)","Personal Care","Swaccha","Herbal soap with natural ingredients like neem, tulsi and turmeric.","https://media.dealshare.in/img/offer/1751449387019:F298419C5F_1.png?tr=f-webp",250,125,"2 x 750 ml",false,1,100,4.5,0,true
"Britannia Nutri Choice Thin Arrow Root - 300 Gm x 2","Bakery","Britannia Nutri","Premium biscuits from Unibic.","https://media.dealshare.in/img/offer/1752491179438:1DAC518BB0_1.png?tr=f-webp",90,76,"2 x 300 gm",false,1,100,4.5,0,true
"Mirabelle Aloe Ver Facial Mask - 1n","Personal Care","Mirabelle Aloe","Moisturizing body care from Vaseline (Unilever). Hydrates and protects skin.","https://images.dealshare.in/1753944699739:CDA5125E5C_1.png?tr=f-webp",99,49,"25 ml",false,1,100,4.5,0,true
"Niine Dry Comfort Sanitary Pads (XL) - Pack Of 36","Personal Care","Niine","Comfortable sanitary pads for daily use. Absorbent and soft. Indian feminine hygiene brand.","https://media.dealshare.in/img/offer/1752939687727:803C8FFF6F_1.png",260,130,"36 units",false,1,100,4.5,0,true
"Hide & Seek Milano Centre Filled Choco Cookies - 250 Gm","Bakery","Hide","Biscuits and cookies from Cremica (Mrs. Bector's).","https://media.dealshare.in/img/offer/1751526269623:2AE11E6DA6_1.png",170,85,"250 gm",false,1,100,4.5,0,true
"Sunfeast Marie Light Biscuits - 225 Gm","Bakery","Sunfeast Marie","Premium biscuits from Unibic.","https://media.dealshare.in/img/offer/AE834D6582_1.webp",30,20,"225 gm",false,1,100,4.5,0,true
"Joy Pure Aloe Light Moisturiser Serum In Lotion - 300 Ml (Buy 1 Get 1 Free)","Personal Care","Joy","Lightweight serum enriched with Kakadu Plum (100x more Vitamin C than oranges). Reduces dullness, fights aging and pollution damage. Dermatologically tested.","https://media.dealshare.in/img/offer/1751422031188:2A597B20F7_1.png?tr=f-webp",660,330,"2 x 300 ml",false,1,100,4.5,0,true
"Alpenliebe Grande Eclairs 25 Pieces (pouch) - 120 Gm","chocolates-candies","Alpenliebe Grande","Alpenliebe Grande product. Alpenliebe Grande Eclairs 25 Pieces (pouch). Quality assured.","https://images.dealshare.in/1753098434949:Y13ECA1716_1.png?tr=f-webp",50,47,"120 gm",false,1,100,4.5,0,true
"Lakme Sun Expert De-Tan Scrub - 50 Gm","Personal Care","Lakme","Lightweight serum enriched with Kakadu Plum (100x more Vitamin C than oranges). Reduces dullness, fights aging and pollution damage. Dermatologically tested.","https://media.dealshare.in/img/offer/49120D6DAA_1.png",175,172,"50 gm",false,1,100,4.5,0,true
"Tide Plus Lemon and Mint Detergent Powder - 1 Kg x 3","Detergents","Tide","Detergent powder from Unilever. Effective cleaning.","https://media.dealshare.in/img/offer/1752810742989:1B4DA93472_1.png?tr=f-webp",330,323,"3 x 1 kg",false,1,100,4.5,0,true
"Bumtum Baby Diaper (S) - Pack Of 40","Personal Care","Bumtum Baby","Extra absorbent baby diapers from Unicharm. Designed for comfortable fit and leak protection.","https://images.dealshare.in/1753957335657:W9943729C7_1.png?tr=f-webp",399,267,"40 unit",false,1,100,4.5,0,true
"Tata Soulfull Masala Oats+ Mast Masala - 38 Gm","breakfast-cereals","Tata","Tata product. Tata Soulfull Masala Oats+ Mast Masala. Quality assured.","https://media.dealshare.in/img/offer/14F4C2F6A1_1.png",18,18,"38 gm",false,1,100,4.5,0,true
"Sampoorti Dhania Powder - 100 Gm","Spices","Sampoorti","Premium staples and spices. Quality assured.","https://media.dealshare.in/img/offer/1752571509158:HC967F3460_1.png",35,20,"100 gm",false,1,100,4.5,0,true
"Tresemme Hair Fall Defense Shampoo - 185 Ml","Personal Care","Tresemme Hair","Hair care from L'Oréal Paris. Formulated for strength and nourishment.","https://media.dealshare.in/img/offer/17B84464D1_1.webp",250,226,"185 ml",false,1,100,4.5,0,true
"Stayfree Dry Max All Night Ultra Dry Napkins XXL Pads - 28 Pieces","Personal Care","Stayfree Dry","Feminine hygiene product from Procter & Gamble. Ultra absorbent.","https://media.dealshare.in/img/offer/C2B859E7AC_1.webp",385,347,"28 units",false,1,100,4.5,0,true
"Colgate Dental Cream Toothpaste - 100 Gm","Personal Care","Colgate","Oral care from Colgate-Palmolive. Trusted for cavity protection and fresh breath.","https://media.dealshare.in/img/offer/B7ECDF4FCE_1.webp",76,72,"100 gm",false,1,100,4.5,0,true
"Maaza Mango Juice - 1.2 Ltr","Soft Drinks","Maaza","Mango drink from Coca-Cola India. Made with Alphonso mango pulp.","https://media.dealshare.in/img/offer/5B02CA8C27_1.webp",75,66,"1.2 ltr",false,1,100,4.5,0,true
"Clean & Clear Morning Energy Berry Face Wash - 150 Ml","Personal Care","Clean","Clean product. Clean & Clear Morning Energy Berry Face Wash. Quality assured.","https://media.dealshare.in/img/offer/209C14F045_1.png",295,289,"150 ml",false,1,100,4.5,0,true
"Ching's Secret Green Chilli Sauce - 90 Gm","Ketchup and Sauces","Ching's Secret","Ching's Secret product. Ching's Secret Green Chilli Sauce. Quality assured.","https://media.dealshare.in/img/offer/1E85465F24_1.webp",25,24,"90 gm",false,1,100,4.5,0,true
"Galaxy Smooth Milk Chocolate Bar - 30 Gm","chocolates-candies","Galaxy Smooth","Galaxy Smooth product. Galaxy Smooth Milk Chocolate Bar. Quality assured.","https://media.dealshare.in/img/offer/EE0A9D96A9_1.png",50,41,"1 Variant",false,1,100,4.5,0,true
"Swaccha Liquid Handwash Rose (refill) - 750 Ml","Personal Care","Swaccha","Herbal soap with natural ingredients like neem, tulsi and turmeric.","https://media.dealshare.in/img/offer/1744289322894:F298419C5F_3.png",125,65,"750 ml",false,1,100,4.5,0,true
"Agro Fresh Chana Besan - 500 Gm","Staples","Agro Fresh","Roasted gram sattu. Traditional Indian staple.","https://images.dealshare.in/1752576006877:49B4ABCE42_1.png?tr=f-webp",80,55,"500 gm",false,1,100,4.5,0,true
"Lyfglow Vitamin C Face Wash - 100 Ml (Buy 1 Get 2 Free)","Personal Care","Lyfglow Vitamin","Lightweight serum enriched with Kakadu Plum (100x more Vitamin C than oranges). Reduces dullness, fights aging and pollution damage. Dermatologically tested.","https://media.dealshare.in/img/offer/1751885274190:280EA6C011_1.png?tr=f-webp",540,180,"3 x 100 ml",false,1,100,4.5,0,true
"Yogabar Muesli - Super No Added Sugar - 400 Gm","breakfast-cereals","Yogabar","Healthy muesli with fruits, nuts and seeds. From Yogabar.","https://media.dealshare.in/img/offer/77014325FE_1.webp",390,195,"400 gm",false,1,100,4.5,0,true
"Sugar Pop Nail Lacquer 43 - Vintage Brick - 10 Ml","Personal Care","Sugar Pop","Makeup and beauty products from Sugar Cosmetics. Trendy, long-lasting formulas.","https://media.dealshare.in/img/offer/B49398A88C_1.png",129,99,"10 ml",false,1,100,4.5,0,true
"Swazz Premium Detergent Powder - 3 Kg","Detergents","Swazz Premium","Detergent powder from Unilever. Effective cleaning.","https://media.dealshare.in/img/offer/1751347750614:C4727D1EAD_1.png",350,235,"3 kg",false,1,100,4.5,0,true
"Loose Tomatoes","Vegetables","","Fresh vegetables. Sold by weight.","https://media.istockphoto.com/id/847335116/photo/tomatoes-on-the-vine.jpg?s=612x612&w=0&k=20&c=XspM2ySvUfqjnt7HL5qKyn0tyRb5qLsf1GAP6-3xQsw=",45,35,"piece",true,1,100,4.3,167,true
"Joy Honey & Almonds Nourishing Skin Cream - 200 Ml","Personal Care","Joy Honey","Nourishing body lotion for soft, hydrated skin. From ITC.","https://media.dealshare.in/img/offer/1726394947442:BA3CC7309D_1.webp",240,120,"200 ml",false,1,100,4.5,0,true
